sessionId,sampleIndex,action,source,x,y,eventTimeNs
1,2102,MOVE,current,778.0996,1774.7002,740885493484000
1,2103,MOVE,historical,777.4004,1775.0996,740885497902000
1,2104,MOVE,current,776.7002,1775.5,740885502213500
1,2105,MOVE,historical,776.2998,1775.7998,740885505903000
1,2106,MOVE,current,775.75,1776.1504,740885509903500
1,2107,MOVE,historical,775.2002,1776.5,740885514804000
1,2108,MOVE,current,774.6504,1776.8506,740885519254500
1,2109,MOVE,historical,774.4004,1777.0,740885522906000
1,2110,MOVE,current,774.0,1777.25,740885526957000
1,2111,MOVE,historical,773.7002,1777.4004,740885531506000
1,2112,MOVE,current,773.3496,1777.5996,740885535806000
1,2113,MOVE,historical,773.0996,1777.7998,740885539828000
1,2114,MOVE,current,772.7998,1778.0,740885543989000
1,2115,MOVE,historical,772.5,1778.2998,740885547970000
1,2116,MOVE,current,772.2002,1778.5498,740885552041000
1,2117,MOVE,historical,771.7998,1778.7002,740885556437000
1,2118,MOVE,current,771.4502,1778.9004,740885560670500
1,2119,MOVE,historical,771.2002,1779.0996,740885565047000
1,2120,MOVE,current,770.9004,1779.2998,740885569352000
1,2121,MOVE,historical,770.7002,1779.4004,740885573538000
1,2122,MOVE,current,770.4502,1779.5498,740885577783500
1,2123,MOVE,historical,770.0996,1779.7998,740885581633000
1,2124,MOVE,current,769.7998,1780.0,740885585680500
1,2125,MOVE,historical,769.5,1780.2002,740885590083000
1,2126,MOVE,current,769.2002,1780.4004,740885594308000
1,2127,MOVE,historical,769.0,1780.5,740885598483000
1,2128,MOVE,current,768.75,1780.6504,740885602683000
1,2129,MOVE,historical,768.5,1780.7998,740885606742000
1,2130,MOVE,current,768.25,1780.9502,740885610871500
1,2131,MOVE,historical,768.0996,1781.0996,740885615192000
1,2132,MOVE,current,767.9004,1781.25,740885619417000
1,2133,MOVE,historical,767.7998,1781.2998,740885623804000
1,2134,MOVE,current,767.6504,1781.4004,740885628110000
1,2135,MOVE,historical,767.5,1781.5,740885632157000
1,2136,MOVE,current,767.3496,1781.6006,740885636333500
1,2137,MOVE,historical,767.2998,1781.5996,740885640633000
1,2138,MOVE,current,767.2002,1781.6504,740885644871000
1,2139,MOVE,historical,767.2002,1781.7002,740885649023000
1,2140,MOVE,current,767.1504,1781.75,740885653218000
1,2141,MOVE,current,767.5996,1781.4004,740885783333000
1,2142,MOVE,historical,769.9004,1779.7998,740885791870000
1,2143,MOVE,current,770.69727,1779.2451,740885794829328
1,2144,MOVE,historical,772.4004,1778.0996,740885800243000
1,2145,MOVE,current,773.2715,1777.5068,740885803162661
1,2146,MOVE,historical,774.9004,1776.5,740885809136000
1,2147,MOVE,current,775.5635,1776.0752,740885811495994
1,2148,MOVE,historical,777.5996,1774.7002,740885817543000
1,2149,MOVE,current,778.31836,1774.2207,740885819779365
1,2150,MOVE,historical,780.4004,1773.0996,740885825589000
1,2151,MOVE,current,781.2715,1772.6016,740885828094328
1,2152,MOVE,historical,783.5996,1771.2998,740885834269000
1,2153,MOVE,current,784.3955,1770.8525,740885836427661
1,2154,MOVE,historical,786.9004,1769.7002,740885842390000
1,2155,MOVE,current,787.8633,1769.2324,740885844760994
1,2156,MOVE,historical,790.2998,1768.0996,740885850816000
1,2157,MOVE,current,791.2197,1767.667,740885853094327
1,2158,MOVE,historical,794.0,1766.4004,740885859808000
1,2159,MOVE,current,794.666,1766.0938,740885861427660
1,2160,MOVE,historical,797.7998,1764.5996,740885867537000
1,2161,MOVE,current,798.7822,1764.1348,740885869534278
1,2162,MOVE,historical,801.4004,1762.9004,740885875961000
1,2163,MOVE,current,802.209,1762.5176,740885877853406
1,2164,MOVE,historical,805.0,1761.2998,740885884463000
1,2165,MOVE,current,805.72363,1760.9785,740885886172685
1,2166,MOVE,historical,808.5,1759.5996,740885892633000
1,2167,MOVE,current,809.2959,1759.2129,740885894491745
1,2168,MOVE,historical,812.0996,1758.0,740885901182000
1,2169,MOVE,current,812.78613,1757.6953,740885902810487
1,2170,MOVE,historical,815.5,1756.2998,740885909374000
1,2171,MOVE,current,816.22754,1755.9365,740885911127580
1,2172,MOVE,historical,818.5996,1754.7998,740885917917000
1,2173,MOVE,current,819.1543,1754.5322,740885919444488
1,2174,MOVE,historical,821.4004,1753.4004,740885926723000
1,2175,MOVE,current,821.73047,1753.2354,740885927761298
1,2176,MOVE,historical,823.9004,1752.2002,740885935047000
1,2177,MOVE,current,824.20996,1752.0518,740885936078037
1,2178,MOVE,historical,826.4004,1751.0996,740885943218000
1,2179,MOVE,current,826.75977,1750.9414,740885944394709
1,2180,MOVE,historical,828.5996,1750.0996,740885951689000
1,2181,MOVE,current,828.86523,1749.9795,740885952711203
1,2182,MOVE,historical,831.0,1749.0,740885960268000
1,2183,MOVE,current,831.2129,1748.9023,740885961027778
1,2184,MOVE,historical,833.0,1748.0,740885968493000
1,2185,MOVE,current,833.20703,1747.8965,740885969344238
1,2186,MOVE,historical,834.9004,1747.0,740885976961000
1,2187,MOVE,current,835.05664,1746.917,740885977660623
1,2188,MOVE,historical,837.0,1746.0,740885985188000
1,2189,MOVE,current,837.2012,1745.9043,740885985976944
1,2190,MOVE,historical,839.2002,1744.9004,740885993666000
1,2191,MOVE,current,839.3633,1744.8184,740885994296669
1,2192,MOVE,historical,841.5996,1743.7002,740886002088000
1,2193,MOVE,current,841.751,1743.625,740886002617168
1,2194,MOVE,historical,844.2998,1742.5,740886010434000
1,2195,MOVE,current,844.4619,1742.4287,740886010933271
1,2196,MOVE,historical,847.0,1741.2998,740886018878000
1,2197,MOVE,current,847.11914,1741.2471,740886019249291
1,2198,MOVE,historical,849.7998,1740.0996,740886027289000
1,2199,MOVE,current,849.8916,1740.0605,740886027565145
1,2200,MOVE,historical,852.7002,1739.0,740886036201000
1,2201,MOVE,historical,855.5,1738.0,740886044096000
1,2202,MOVE,current,855.5332,1737.9883,740886044189131
1,2203,MOVE,historical,858.2002,1737.0,740886052834000
1,2204,MOVE,current,860.81055,1736.0332,740886060806897
1,2205,MOVE,historical,860.9004,1736.0,740886061080000
1,2206,MOVE,current,863.4092,1735.1318,740886069116672
1,2207,MOVE,historical,863.5,1735.0996,740886069407000
1,2208,MOVE,current,865.83496,1734.166,740886077426663
1,2209,MOVE,historical,866.0,1734.0996,740886077993000
1,2210,MOVE,current,868.1211,1733.2695,740886085737329
1,2211,MOVE,historical,868.2998,1733.2002,740886086389000
1,2212,MOVE,current,870.3906,1732.3818,740886094048685
1,2213,MOVE,historical,870.5996,1732.2998,740886094814000
1,2214,MOVE,current,872.42285,1731.5713,740886102360739
1,2215,MOVE,historical,872.5996,1731.5,740886103093000
1,2216,MOVE,current,874.41797,1730.7725,740886110673486
1,2217,MOVE,historical,874.5996,1730.7002,740886111432000
1,2218,MOVE,current,875.5996,1730.2998,740886115601500
1,2219,MOVE,historical,876.2998,1730.0,740886120317000
1,2220,MOVE,current,877.72656,1729.5547,740886127300439
1,2221,MOVE,historical,877.9004,1729.5,740886128151000
1,2222,MOVE,current,878.7002,1729.25,740886132068000
1,2223,MOVE,historical,879.4004,1728.9004,740886136476000
1,2224,MOVE,current,880.1504,1728.5996,740886140638500
1,2225,MOVE,historical,881.0,1728.2998,740886145161000
1,2226,MOVE,current,882.33984,1727.7979,740886152245036
1,2227,MOVE,historical,882.5996,1727.7002,740886153621000
1,2228,MOVE,current,883.4004,1727.4004,740886157851000
1,2229,MOVE,historical,884.0,1727.0996,740886161984000
1,2230,MOVE,current,884.7002,1726.7998,740886166165500
1,2231,MOVE,historical,885.4004,1726.5996,740886170358000
1,2232,MOVE,current,886.0996,1726.3496,740886174545000
1,2233,MOVE,historical,886.5996,1726.0996,740886178807000
1,2234,MOVE,current,887.2002,1725.8496,740886183031500
1,2235,MOVE,historical,887.9004,1725.5,740886187259000
1,2236,MOVE,current,888.5498,1725.2002,740886191485000
1,2237,MOVE,historical,889.2002,1725.0,740886195478000
1,2238,MOVE,current,889.8496,1724.75,740886199587500
1,2239,MOVE,historical,890.4004,1724.5,740886204291000
1,2240,MOVE,current,891.0,1724.25,740886208697500
1,2241,MOVE,historical,891.5,1724.0,740886212377000
1,2242,MOVE,current,892.0498,1723.75,740886216420000
1,2243,MOVE,historical,892.7998,1723.5,740886220840000
1,2244,MOVE,current,893.4502,1723.25,740886225071500
1,2245,MOVE,historical,894.2002,1723.0,740886229306000
1,2246,MOVE,current,894.9004,1722.75,740886233539000
1,2247,MOVE,historical,895.5,1722.5996,740886237584000
1,2248,MOVE,current,896.1504,1722.4004,740886241723000
1,2249,MOVE,historical,896.7998,1722.0996,740886245937000
1,2250,MOVE,current,897.4502,1721.8496,740886250113500
1,2251,MOVE,historical,898.0996,1721.5996,740886254356000
1,2252,MOVE,current,898.75,1721.3496,740886258565500
1,2253,MOVE,historical,899.5,1721.0996,740886262851000
1,2254,MOVE,current,900.2002,1720.8496,740886267098500
1,2255,MOVE,historical,900.7998,1720.7002,740886271919000
1,2256,MOVE,current,901.4502,1720.5,740886276453000
1,2257,MOVE,historical,902.0996,1720.2002,740886279789000
1,2258,MOVE,current,902.75,1719.9502,740886283724000
1,2259,MOVE,historical,903.2998,1719.7002,740886288208000
1,2260,MOVE,current,903.9004,1719.4502,740886292417500
1,2261,MOVE,historical,904.5,1719.2998,740886296578000
1,2262,MOVE,current,905.0996,1719.0996,740886300763000
1,2263,MOVE,historical,905.7002,1719.0,740886304778000
1,2264,MOVE,current,906.2998,1718.8506,740886308878000
1,2265,MOVE,historical,906.7998,1718.5996,740886313235000
1,2266,MOVE,current,907.3496,1718.4004,740886317463500
1,2267,MOVE,historical,908.0,1718.2002,740886321576000
1,2268,MOVE,current,908.5996,1718.0,740886325746500
1,2269,MOVE,historical,909.2002,1717.9004,740886330272000
1,2270,MOVE,current,909.7998,1717.75,740886334620000
1,2271,MOVE,historical,910.2998,1717.5,740886338376000
1,2272,MOVE,current,910.8496,1717.2998,740886342428000
1,2273,MOVE,historical,911.5,1717.0996,740886346909000
1,2274,MOVE,current,912.0996,1716.9004,740886351175500
1,2275,MOVE,historical,912.5996,1716.7998,740886355098000
1,2276,MOVE,current,913.1504,1716.6504,740886359192500
1,2277,MOVE,historical,913.7002,1716.5,740886363450000
1,2278,MOVE,current,914.25,1716.3506,740886367626000
1,2279,MOVE,historical,914.7002,1716.2002,740886372170000
1,2280,MOVE,current,915.2002,1716.0498,740886376530000
1,2281,MOVE,historical,915.7002,1715.9004,740886380565000
1,2282,MOVE,current,916.2002,1715.75,740886384762500
1,2283,MOVE,historical,916.7002,1715.7002,740886389146000
1,2284,MOVE,current,917.19434,1715.6016,740886393387598
1,2285,MOVE,historical,917.7002,1715.4004,740886397386000
1,2286,MOVE,current,918.2002,1715.25,740886401506000
1,2287,MOVE,historical,918.5996,1715.0996,740886405527000
1,2288,MOVE,current,919.0498,1714.9502,740886409597500
1,2289,MOVE,historical,919.4004,1714.9004,740886414205000
1,2290,MOVE,current,919.7803,1714.8047,740886418329863
1,2291,MOVE,historical,920.2002,1714.7002,740886422402000
1,2292,MOVE,current,920.5996,1714.5996,740886426500500
1,2293,MOVE,historical,920.9004,1714.5,740886430965000
1,2294,MOVE,current,921.22656,1714.4072,740886434958949
1,2295,MOVE,historical,921.5996,1714.2998,740886439294000
1,2296,MOVE,current,921.9346,1714.2041,740886443273965
1,2297,MOVE,historical,922.2002,1714.0996,740886447617000
1,2298,MOVE,current,922.4863,1714.0049,740886451589098
1,2299,MOVE,historical,922.7002,1714.0,740886455972000
1,2300,MOVE,current,922.93555,1713.9531,740886459903654
1,2301,MOVE,historical,923.2002,1713.7998,740886464830000
1,2302,MOVE,current,923.3916,1713.7236,740886468218927
1,2303,MOVE,historical,923.5,1713.7002,740886472910000
1,2304,MOVE,current,923.63477,1713.6553,740886476534502
1,2305,MOVE,historical,923.9004,1713.5996,740886481458000
1,2306,MOVE,current,924.0586,1713.5605,740886484850179
1,2307,MOVE,historical,924.0996,1713.5,740886489749000
1,2308,MOVE,current,924.1826,1713.459,740886493165947
1,2309,MOVE,historical,922.5996,1714.2002,740886624975000
1,2310,MOVE,historical,920.2998,1715.2002,740886632743000
1,2311,MOVE,current,919.7549,1715.4365,740886634583995
1,2312,MOVE,historical,917.4004,1716.2998,740886641215000
1,2313,MOVE,current,916.8174,1716.5215,740886642917328
1,2314,MOVE,historical,914.0,1717.4004,740886649454000
1,2315,MOVE,current,913.2588,1717.6396,740886651250661
1,2316,MOVE,historical,910.5996,1718.5,740886657702000
1,2317,MOVE,current,909.8242,1718.751,740886659583994
1,2318,MOVE,historical,906.9004,1719.7002,740886666598000
1,2319,MOVE,current,906.35156,1719.8779,740886667917327
1,2320,MOVE,historical,902.7002,1721.2002,740886674624000
1,2321,MOVE,current,901.84863,1721.5039,740886676250660
1,2322,MOVE,historical,898.7998,1722.7002,740886683244000
1,2323,MOVE,current,898.19336,1722.9336,740886684583993
1,2324,MOVE,historical,895.4004,1724.0,740886691793000
1,2325,MOVE,current,895.02734,1724.1426,740886692730176
1,2326,MOVE,historical,892.2998,1725.2002,740886699934000
1,2327,MOVE,current,891.876,1725.3643,740886701048751
1,2328,MOVE,historical,888.7002,1726.7002,740886708537000
1,2329,MOVE,current,888.35547,1726.8438,740886709359885
1,2330,MOVE,historical,885.0996,1728.2998,740886716871000
1,2331,MOVE,current,884.751,1728.4551,740886717680036
1,2332,MOVE,historical,881.4004,1729.9004,740886725320000
1,2333,MOVE,current,881.10645,1730.0264,740886725989221
1,2334,MOVE,historical,877.9004,1731.4004,740886733654000
1,2335,MOVE,current,877.626,1731.5176,740886734306568
1,2336,MOVE,historical,874.7002,1732.7002,740886741977000
1,2337,MOVE,current,874.4531,1732.7998,740886742618992
1,2338,MOVE,historical,871.5996,1733.9004,740886750301000
1,2339,MOVE,current,871.3633,1733.9912,740886750935553
1,2340,MOVE,historical,868.7998,1735.0,740886758961000
1,2341,MOVE,current,868.7051,1735.0371,740886759254246
1,2342,MOVE,historical,866.2998,1735.9004,740886767027000
1,2343,MOVE,current,866.1338,1735.96,740886767562706
1,2344,MOVE,historical,863.7002,1736.7998,740886775514000
1,2345,MOVE,current,863.5879,1736.8389,740886775881435
1,2346,MOVE,historical,861.0,1737.7002,740886783876000
1,2347,MOVE,current,860.8965,1737.7344,740886784196334
1,2348,MOVE,historical,858.2998,1738.5,740886792369000
1,2349,MOVE,current,858.25586,1738.5137,740886792509357
1,2350,MOVE,historical,855.5,1739.4004,740886800882000
1,2351,MOVE,current,852.77344,1740.1787,740886809135971
1,2352,MOVE,historical,852.7002,1740.2002,740886809357000
1,2353,MOVE,current,849.94336,1741.1504,740886817450647
1,2354,MOVE,historical,849.7998,1741.2002,740886817872000
1,2355,MOVE,current,846.88086,1742.1416,740886825765319
1,2356,MOVE,historical,846.7002,1742.2002,740886826254000
1,2357,MOVE,current,843.8174,1743.2568,740886834079851
1,2358,MOVE,historical,843.7002,1743.2998,740886834399000
1,2359,MOVE,current,840.71094,1744.5537,740886842394300
1,2360,MOVE,historical,840.5996,1744.5996,740886842691000
1,2361,MOVE,current,837.72266,1745.8066,740886850708817
1,2362,MOVE,historical,837.5,1745.9004,740886851328000
1,2363,MOVE,current,834.8291,1747.1465,740886859023305
1,2364,MOVE,historical,834.5,1747.2998,740886859971000
1,2365,MOVE,current,833.0,1748.0,740886864292500
1,2366,MOVE,historical,831.4004,1748.7998,740886868045000
1,2367,MOVE,current,828.9072,1750.1357,740886875651993
1,2368,MOVE,historical,828.5996,1750.2998,740886876588000
1,2369,MOVE,current,827.2002,1751.0498,740886880859500
1,2370,MOVE,historical,825.7002,1751.7998,740886884950000
1,2371,MOVE,current,824.25,1752.5498,740886889131000
1,2372,MOVE,historical,823.0,1753.2002,740886893234000
1,2373,MOVE,current,820.7012,1754.5264,740886900594916
1,2374,MOVE,historical,820.4004,1754.7002,740886901560000
1,2375,MOVE,current,819.0996,1755.4502,740886905723000
1,2376,MOVE,historical,817.7998,1756.2002,740886910005000
1,2377,MOVE,current,816.5,1756.9502,740886914227500
1,2378,MOVE,historical,815.2002,1757.5996,740886918510000
1,2379,MOVE,current,813.01465,1758.6924,740886925535335
1,2380,MOVE,historical,812.5996,1758.9004,740886926867000
1,2381,MOVE,current,811.2998,1759.5498,740886931045500
1,2382,MOVE,historical,810.0,1760.2998,740886935569000
1,2383,MOVE,current,808.7002,1761.0,740886939920000
1,2384,MOVE,historical,807.2998,1761.5996,740886943822000
1,2385,MOVE,current,805.9502,1762.25,740886947948500
1,2386,MOVE,historical,804.7998,1762.9004,740886952076000
1,2387,MOVE,current,803.5498,1763.5498,740886956203000
1,2388,MOVE,historical,802.2998,1764.0996,740886960822000
1,2389,MOVE,current,801.0498,1764.7002,740886965195000
1,2390,MOVE,historical,800.0996,1765.0996,740886969144000
1,2391,MOVE,current,799.0,1765.5996,740886973305000
1,2392,MOVE,historical,798.0996,1766.0,740886977529000
1,2393,MOVE,current,797.0996,1766.4502,740886981721500
1,2394,MOVE,historical,796.4004,1766.7998,740886985847000
1,2395,MOVE,current,795.5498,1767.2002,740886990006000
1,2396,MOVE,historical,794.5,1767.5996,740886994171000
1,2397,MOVE,current,793.5498,1768.0,740886998333000
1,2398,MOVE,historical,792.9004,1768.2002,740887002505000
1,2399,MOVE,current,792.0996,1768.5,740887006672000
1,2400,MOVE,historical,791.4004,1768.7998,740887010901000
1,2401,MOVE,current,790.6504,1769.0996,740887015099000
1,2402,MOVE,historical,790.0996,1769.4004,740887019355000
1,2403,MOVE,current,789.4502,1769.7002,740887023582000
1,2404,MOVE,historical,788.7998,1769.9004,740887028114000
1,2405,MOVE,current,788.1504,1770.1504,740887032493500
1,2406,MOVE,historical,787.7998,1770.2998,740887036244000
1,2407,MOVE,current,787.2998,1770.5,740887040309000
1,2408,MOVE,historical,786.9004,1770.7998,740887044685000
1,2409,MOVE,current,786.4502,1771.0498,740887048905500
1,2410,MOVE,historical,785.9004,1771.2998,740887053068000
1,2411,MOVE,current,785.4004,1771.5498,740887057259500
1,2412,MOVE,historical,784.7998,1771.7998,740887061367000
1,2413,MOVE,current,784.25,1772.0498,740887065516500
1,2414,MOVE,historical,783.7002,1772.4004,740887070402000
1,2415,MOVE,current,783.1504,1772.7002,740887074919500
1,2416,MOVE,historical,782.5,1773.0996,740887078185000
1,2417,MOVE,current,781.9004,1773.4502,740887082076500
1,2418,MOVE,historical,781.2998,1773.7002,740887086909000
1,2419,MOVE,current,780.7002,1774.0,740887091271000
1,2420,MOVE,historical,780.0,1774.4004,740887095098000
1,2421,MOVE,current,779.3496,1774.75,740887099192500
1,2422,MOVE,historical,778.7002,1775.0996,740887103279000
1,2423,MOVE,current,778.0498,1775.4502,740887107369500
1,2424,MOVE,historical,777.5,1775.7998,740887111781000
1,2425,MOVE,current,776.9004,1776.1504,740887116032000
1,2426,MOVE,historical,776.4004,1776.4004,740887120079000
1,2427,MOVE,current,775.8496,1776.7002,740887124228000
1,2428,MOVE,historical,775.4004,1777.0996,740887128679000
1,2429,MOVE,current,774.9004,1777.4502,740887132979000
1,2430,MOVE,historical,774.5,1777.5996,740887137212000
1,2431,MOVE,current,774.0498,1777.8496,740887141478500
1,2432,MOVE,historical,773.5996,1778.0996,740887145607000
1,2433,MOVE,current,773.1504,1778.3496,740887149804500
1,2434,MOVE,historical,772.7002,1778.5996,740887154344000
1,2435,MOVE,current,772.292,1778.8262,740887158302314
1,2436,MOVE,historical,771.9004,1779.0996,740887162246000
1,2437,MOVE,current,771.5,1779.3496,740887166197000
1,2438,MOVE,historical,771.2002,1779.5,740887170813000
1,2439,MOVE,current,770.8633,1779.6924,740887174936421
1,2440,MOVE,historical,770.5996,1779.9004,740887178893000
1,2441,MOVE,current,770.2998,1780.0996,740887182933000
1,2442,MOVE,historical,770.0996,1780.2002,740887187843000
1,2443,MOVE,current,769.8916,1780.3252,740887191572980
1,2444,MOVE,historical,769.5,1780.5996,740887195800000
1,2445,MOVE,current,769.2002,1780.7998,740887199778500
1,2446,MOVE,historical,768.9004,1780.9004,740887204281000
1,2447,MOVE,current,768.62305,1781.0391,740887208201715
1,2448,MOVE,historical,768.4004,1781.2998,740887212786000
1,2449,MOVE,current,768.18066,1781.4756,740887216516002
1,2450,MOVE,historical,767.9004,1781.5996,740887221156000
1,2451,MOVE,current,767.68066,1781.7314,740887224830054
1,2452,MOVE,historical,767.2998,1782.0,740887229427000
1,2453,MOVE,current,767.0303,1782.1797,740887233143993
1,2454,MOVE,historical,766.7998,1782.2998,740887238023000
1,2455,MOVE,current,766.6006,1782.4199,740887241457971
1,2456,MOVE,historical,766.4004,1782.5996,740887247878000
1,2457,MOVE,current,766.32324,1782.6572,740887249771968
1,2458,MOVE,historical,766.2002,1782.7002,740887254660000
1,2459,MOVE,current,766.0996,1782.75,740887258051000
1,2460,MOVE,historical,766.0,1782.7998,740887263161000
1,2461,MOVE,current,765.9238,1782.8379,740887266400025
1,2462,MOVE,historical,766.0,1782.9004,740887271513000
1,2463,MOVE,current,766.0,1782.9385,740887274713650
1,2464,MOVE,historical,766.5996,1782.4004,740887372768000
1,2465,MOVE,historical,768.2002,1781.2002,740887381447000
1,2466,MOVE,current,768.4492,1781.0137,740887382797970
1,2467,MOVE,historical,769.7002,1780.2002,740887390054000
1,2468,MOVE,current,769.88477,1780.0771,740887391112191
1,2469,MOVE,historical,770.9004,1779.2998,740887397827000
1,2470,MOVE,current,771.1455,1779.1162,740887399416841
1,2471,MOVE,historical,772.2002,1778.5,740887405886000
1,2472,MOVE,current,772.4971,1778.3174,740887407726762
1,2473,MOVE,historical,773.2998,1777.7002,740887414308000
1,2474,MOVE,current,773.52637,1777.5352,740887416040491
1,2475,MOVE,historical,774.4004,1777.0,740887422967000
1,2476,MOVE,current,774.5762,1776.8877,740887424352116
1,2477,MOVE,historical,775.4004,1776.4004,740887431582000
1,2478,MOVE,current,775.5254,1776.3242,740887432664298
1,2479,MOVE,historical,776.2998,1775.7998,740887439815000
1,2480,MOVE,current,776.42676,1775.7148,740887440977048
1,2481,MOVE,historical,777.0,1775.2998,740887448204000
1,2482,MOVE,current,777.08984,1775.2354,740887449283222
1,2483,MOVE,historical,777.9004,1774.7998,740887456824000
1,2484,MOVE,current,777.98047,1774.7559,740887457591080
1,2485,MOVE,historical,778.7002,1774.2998,740887465327000
1,2486,MOVE,current,778.7539,1774.2666,740887465899891
1,2487,MOVE,historical,779.7002,1773.7002,740887473552000
1,2488,MOVE,current,779.7803,1773.6523,740887474209579
1,2489,MOVE,historical,780.7998,1773.0,740887482023000
1,2490,MOVE,current,780.86426,1772.959,740887482519873
1,2491,MOVE,historical,782.0996,1772.2998,740887490208000
1,2492,MOVE,current,782.1992,1772.2471,740887490830592
1,2493,MOVE,historical,783.4004,1771.5996,740887498692000
1,2494,MOVE,current,783.46875,1771.5625,740887499141639
1,2495,MOVE,historical,784.7998,1770.9004,740887506876000
1,2496,MOVE,current,784.89844,1770.8506,740887507452758
1,2497,MOVE,historical,786.2002,1770.2998,740887515381000
1,2498,MOVE,current,786.2627,1770.2734,740887515764045
1,2499,MOVE,historical,787.5,1769.7002,740887523881000
1,2500,MOVE,current,787.5293,1769.6865,740887524075374
1,2501,MOVE,historical,789.0,1769.0,740887532230000
1,2502,MOVE,current,789.02734,1768.9873,740887532382267
1,2503,MOVE,historical,790.4004,1768.4004,740887540931000
1,2504,MOVE,current,791.65137,1767.8223,740887548995174
1,2505,MOVE,historical,791.7002,1767.7998,740887549311000
1,2506,MOVE,current,792.9463,1767.3203,740887557299951
1,2507,MOVE,historical,793.0,1767.2998,740887557643000
1,2508,MOVE,current,794.21875,1766.7373,740887565601375
1,2509,MOVE,historical,794.2998,1766.7002,740887566130000
1,2510,MOVE,current,795.5215,1766.2305,740887573911976
1,2511,MOVE,historical,795.5996,1766.2002,740887574412000
1,2512,MOVE,current,796.25,1765.9502,740887578553000
1,2513,MOVE,historical,797.0996,1765.5996,740887583355000
1,2514,MOVE,current,798.36523,1764.9678,740887590537455
1,2515,MOVE,historical,798.5,1764.9004,740887591302000
1,2516,MOVE,current,799.9697,1764.2568,740887598852560
1,2517,MOVE,historical,800.0996,1764.2002,740887599520000
1,2518,MOVE,current,801.55566,1763.5635,740887607168973
1,2519,MOVE,historical,801.7002,1763.5,740887607930000
1,2520,MOVE,current,803.33594,1762.7725,740887615481645
1,2521,MOVE,historical,803.5,1762.7002,740887616238000
1,2522,MOVE,current,804.4004,1762.2998,740887620392000
1,2523,MOVE,historical,805.4004,1761.7998,740887624871000
1,2524,MOVE,current,807.2617,1761.002,740887632108460
1,2525,MOVE,historical,807.5,1760.9004,740887633034000
1,2526,MOVE,current,808.5498,1760.4502,740887637115500
1,2527,MOVE,historical,809.7998,1759.9004,740887641728000
1,2528,MOVE,current,810.9502,1759.4004,740887646075000
1,2529,MOVE,historical,812.2002,1758.7998,740887650049000
1,2530,MOVE,current,814.624,1757.6299,740887657053961
1,2531,MOVE,historical,815.0996,1757.4004,740887658430000
1,2532,MOVE,current,816.5498,1756.7002,740887662620500
1,2533,MOVE,historical,818.2998,1755.7998,740887667022000
1,2534,MOVE,current,819.9004,1755.0,740887671318000
1,2535,MOVE,historical,821.2998,1754.4004,740887675239000
1,2536,MOVE,current,822.7998,1753.7002,740887679347500
1,2537,MOVE,historical,824.2002,1752.9004,740887683755000
1,2538,MOVE,current,825.6504,1752.1504,740887688013000
1,2539,MOVE,historical,827.0,1751.4004,740887692053000
1,2540,MOVE,current,828.4004,1750.6504,740887696202000
1,2541,MOVE,historical,829.9004,1750.0,740887700578000
1,2542,MOVE,current,831.3496,1749.2998,740887704840500
1,2543,MOVE,historical,832.7002,1748.5,740887709080000
1,2544,MOVE,current,834.0996,1747.75,740887713331000
1,2545,MOVE,historical,835.5,1747.0,740887717756000
1,2546,MOVE,current,836.9004,1746.25,740887722094000
1,2547,MOVE,historical,838.2002,1745.5996,740887725778000
1,2548,MOVE,current,839.5498,1744.9004,740887729789000
1,2549,MOVE,historical,841.2002,1744.0996,740887734151000
1,2550,MOVE,current,842.7002,1743.3496,740887738337500
1,2551,MOVE,historical,844.0996,1742.7998,740887742412000
1,2552,MOVE,current,845.5498,1742.1504,740887746542500
1,2553,MOVE,historical,847.0996,1741.4004,740887750806000
1,2554,MOVE,current,848.5996,1740.7002,740887755003000
1,2555,MOVE,historical,849.7998,1740.2002,740887759115000
1,2556,MOVE,current,851.1504,1739.5996,740887763269500
1,2557,MOVE,historical,852.2002,1739.2998,740887767587000
1,2558,MOVE,current,853.4004,1738.8496,740887771823000
1,2559,MOVE,historical,854.2998,1738.5,740887776118000
1,2560,MOVE,current,855.3496,1738.1006,740887780383500
1,2561,MOVE,historical,855.7998,1738.0996,740887784778000
1,2562,MOVE,current,856.5498,1737.9004,740887789108000
1,2563,MOVE,historical,857.0,1737.7002,740887793087000
1,2564,MOVE,current,857.5996,1737.5,740887797241500
1,2565,MOVE,historical,857.7002,1737.5,740887801484000
1,2566,MOVE,current,858.0498,1737.4004,740887805682500
1,2567,MOVE,historical,858.2998,1737.4004,740887809923000
1,2568,MOVE,current,858.5996,1737.3496,740887814142500
1,2569,MOVE,historical,859.0,1737.2998,740887818103000
1,2570,MOVE,current,859.3496,1737.25,740887822193000
1,2571,MOVE,historical,859.5,1737.2002,740887826424000
1,2572,MOVE,current,859.75,1737.1504,740887830584500
1,2573,MOVE,historical,860.0996,1737.2002,740887834769000
1,2574,MOVE,current,860.4004,1737.2002,740887838941500
1,2575,MOVE,historical,860.7998,1737.2002,740887843165000
1,2576,MOVE,current,861.1504,1737.2002,740887847363000
1,2577,MOVE,historical,860.9004,1737.2002,740887851689000
1,2578,MOVE,current,860.9502,1737.2002,740887855951000
1,2579,UP,current,860.9004,1737.2002,740887876742000
2,2580,DOWN,current,969.7998,1708.5,740890331681000
